"Dataset","n","Opt","Group","Method","p","q","Time","GRR","BRR","SD","GRCV","BRCV","Gap_0","Gap_2.5","Gap_5","Gap_7.5","Gap_10","Gap_12.5","Gap_15","Gap_17.5","Gap_20","Gap_22.5","Gap_25","Gap_27.5","Gap_30","Gap_32.5","Gap_35","Gap_37.5","Gap_40","Gap_42.5","Gap_45","Gap_47.5","Gap_50","Gap_52.5","Gap_55","Gap_57.5","Gap_60","Gap_62.5","Gap_65","Gap_67.5","Gap_70","Gap_72.5","Gap_75","Gap_77.5","Gap_80","Gap_82.5","Gap_85","Gap_87.5","Gap_90","Gap_92.5","Gap_95","Gap_97.5","Gap_100"
"rat195",195,2323,"NN","NN",NA,NA,0.00194400000000217,1,1,26.8614150568306,1,1,17.6514232794817,17.6514232794817,17.7046729264821,17.7564944401523,17.9360229730962,17.9680925129845,18.1008447733591,18.1008447733592,18.2490906501248,18.2548669581428,18.25893501524,18.3319178312398,18.3566477040479,18.3566477040479,18.3603478076468,18.3945765550706,18.4098918302158,18.5009900685785,18.5009900685786,18.5009900685786,18.5079291909928,18.5845396003112,18.5900102579148,18.6454776812546,18.7038461423026,18.7410467510101,18.7626857295872,18.8013680741115,18.8686381863886,18.9582993302063,19.0316489572302,19.1405119702873,19.4175032290143,19.8104238026884,20.0331184696927,20.1417752638755,20.444084968064,21.0365294005184,21.5932000410626,22.1941764920028,25.1202312617495
"rat195",195,2323,"NN","NN",0,0,0.00194400000000217,1,1,26.8614150568306,1,1,17.6514232794817,17.6514232794817,17.7046729264821,17.7564944401523,17.9360229730962,17.9680925129845,18.1008447733591,18.1008447733592,18.2490906501248,18.2548669581428,18.25893501524,18.3319178312398,18.3566477040479,18.3566477040479,18.3603478076468,18.3945765550706,18.4098918302158,18.5009900685785,18.5009900685786,18.5009900685786,18.5079291909928,18.5845396003112,18.5900102579148,18.6454776812546,18.7038461423026,18.7410467510101,18.7626857295872,18.8013680741115,18.8686381863886,18.9582993302063,19.0316489572302,19.1405119702873,19.4175032290143,19.8104238026884,20.0331184696927,20.1417752638755,20.444084968064,21.0365294005184,21.5932000410626,22.1941764920028,25.1202312617495
"rat195",195,2323,"NN","tp_a_NN",0.356666666666667,0.613333333333333,0.00185599999999783,0.954732510285881,0.954732510285881,30.0022518211179,1.12382367649836,1.12382367649836,15.6777723761245,15.6777723761245,16.1230152138325,16.2529705052409,16.3040951249814,16.4597490654408,16.691272617874,16.8991285955616,16.8991285955616,16.9467140454394,17.2627065938345,17.2627065938345,17.3501197830005,17.3507523494154,17.5842545466661,17.7369545299078,17.8160401201287,17.8389676796303,17.9286428360582,18.0758777607769,18.2296939466627,18.3082439709156,18.4500941036239,18.5445982332879,18.6088304378374,18.7321444729501,18.8223178024486,18.8395173734834,19.0161654448435,19.0405049318336,19.0843244719255,19.1417214013345,19.2809245136968,19.3659428951561,19.5274937787083,19.8615082473998,19.9085420441545,20.0610239651431,20.2800877684484,20.6425865429684,22.3059787991111
"rat195",195,2323,"NN","tpn_a_NN",0.168666666666667,0.32,0.00485866666666698,2.49931412894112,2.49931412894112,65.9681032240039,2.42604154066278,2.42604154066278,11.7842167432095,14.9599860613905,15.8630939401555,16.388159447691,16.7936409295374,17.150231746842,17.4496453179208,17.7377642708059,17.9565888775846,18.155079034947,18.3863308451318,18.5779887553331,18.8060832449901,18.9658989371272,19.1788491074675,19.3902195389108,19.5768594157049,19.7805096059447,19.9461951781772,20.1241218952965,20.2789299487378,20.4663926147467,20.6425665498205,20.8329604672737,21.0797066643945,21.2849634667453,21.4609376452655,21.6745217019453,21.8680446245398,22.077811037931,22.3171146505776,22.5575075731504,22.7642338248089,22.9577280639729,23.2810971457333,23.6980622649187,24.0385065096824,24.5800331720737,25.2380932069908,25.9330462921169,30.6838074609989
"rat195",195,2323,"NN","tp_c_NN",0,0.00533333333333333,0.00190533333333054,0.980109739366466,0.980109739366466,58.4749510633526,2.06556661298972,2.06556661298972,21.2378007476335,21.3016309604876,21.7000287260054,21.872806635522,21.9481644310223,22.3498891503147,22.3498891503147,22.3498891503147,22.3498891503147,22.4696340336173,23.4704156819829,23.9617583720375,24.083589030949,24.2618900677783,24.2618900677783,24.2618900677783,24.2618900677783,24.7372789675971,25.2211334786663,25.3527225039663,25.5593265780811,25.758317867025,25.8302920398415,25.8882462592196,25.9776100190899,26.0457296828523,26.3046360457614,26.3758900626241,26.4519059794486,26.6077746483362,26.7729251940405,26.904633563008,26.9394964464444,27.5149281885726,27.8000673224751,28.4637009437978,28.9328805588116,29.0979428276122,29.9528290422064,30.5147280302376,33.964066916604
"rat195",195,2323,"NN","tpn_c_NN",0.024,0.0653333333333333,0.00498933333333892,2.56652949245542,2.56652949245542,79.836545959028,2.84397646803106,2.84397646803106,13.0594948575653,17.7344666448674,18.8674272945489,19.4787434048742,19.940689408281,20.3394424001517,20.6818659271451,21.074253901466,21.3972602479622,21.7306282454436,22.00729377291,22.2098131595528,22.4202609415666,22.6479111521257,22.8948699514013,23.1714724337835,23.3486244733629,23.5191194728144,23.7072648167197,23.911421850561,24.2184286281158,24.3821917513694,24.5616949026317,24.7836074332913,24.9933550064756,25.1812094471782,25.4399419625543,25.6857457190466,26.046036621804,26.2918220590608,26.5396069002627,26.8935284225929,27.2006637991495,27.6076446367521,27.9110611669798,28.3644929437223,28.853176654068,29.4037683487599,29.9890621879099,30.9218055497471,35.3532137046479
"rat195",195,2323,"NN","tp_s_NN",0.458,0.77,0.00231733333333395,1.19204389574659,1.19204389574659,23.5791562992406,0.884776569204984,0.884776569204984,16.7432724190392,16.7432724190392,16.7432724190393,16.9142314738718,16.9142314738718,16.9438417228278,16.9538175062034,17.0386208937425,17.0432957795967,17.1438091248604,17.194828825748,17.2233627442535,17.2351986141495,17.2369747843264,17.2777017118356,17.3542435561897,17.4189218655616,17.4642550507209,17.6478377861603,17.6804565400344,17.8014651539788,17.8325788606606,17.9567275012431,17.9680925129845,18.0802373724428,18.1770184206114,18.2111539537964,18.3176492853027,18.3566477040479,18.4364589285968,18.5193714079079,18.6286977956846,18.7626857295872,18.8360774739693,18.9628274087168,19.1405119702873,19.4451917222558,19.5820461385051,19.92620244553,20.50706282686,23.3683092963212
"rat195",195,2323,"NN","tpn_s_NN",0.512,0.769333333333333,0.00488266666666605,2.51165980795298,2.51165980795298,32.5135722004192,1.22372171702952,1.22372171702952,13.9048479689063,15.1188965447192,15.5006290728214,15.6783280033327,15.8673945037847,16.0378748542952,16.1396506677096,16.2670860179811,16.4002821522367,16.5153101212083,16.6264499910275,16.7252741117819,16.8315522535389,16.9446506566618,17.0187340898225,17.1115967011282,17.2036376254576,17.2687814963301,17.3796688894673,17.4961550833068,17.5939342152366,17.6783415209937,17.7539127496661,17.8336596237707,17.9680925129845,18.0508191596283,18.1548081048994,18.2381344303145,18.310599255702,18.3786892791921,18.462185645778,18.5434277993899,18.6736547479931,18.7990102029306,18.9806807952531,19.1590724890205,19.4080839692671,19.6369078408608,20.0623592278456,20.6367014539385,22.5844591346894
"rat195",195,2323,"NN","tp_w_NN",0,0.0126666666666667,0.00207733333332775,1.06858710562007,1.06858710562007,36.1278678313985,1.2777438211925,1.2777438211925,20.9545965562519,20.9545965562519,21.5831840876031,21.8715189501182,23.0732451322494,23.963538467085,24.0069454871847,24.0927244561961,24.1728376894952,24.3011861888731,24.4158276518209,24.457429072502,24.5413091086971,24.702206851508,24.711597224373,24.7837484392555,24.9130169965081,24.9405425935448,24.9970975405029,25.0926585232487,25.17026958424,25.3438639172067,25.4333084298608,25.5413792314999,25.6493793827434,25.7754672365019,25.8169579097937,25.8879114279691,25.9496948257846,26.1192310564767,26.2141978821964,26.2341438666313,26.3412413522006,26.4988018503314,26.6075256978942,26.7701261489085,26.9629566737593,27.0820512191064,27.5174093888312,27.8936353988413,31.6504871206361
"rat195",195,2323,"NN","tpn_w_NN",0.0633333333333333,0.144,0.00501333333333799,2.57887517146728,2.57887517146728,79.4064521601336,2.86110617011156,2.86110617011156,12.6489131055255,16.3198376418189,17.1295385228308,17.8607444698316,18.2812223001375,18.7886020697198,19.137028069415,19.5873088319363,19.9472386629358,20.239027257021,20.5504565626206,20.8614705254786,21.1197658594952,21.3587999868206,21.6054698963774,21.8287948388455,22.0569189775597,22.2214688342515,22.4367665703765,22.6183838630726,22.7954108907963,23.0313286036831,23.2074227399936,23.4111050371501,23.6739332836038,23.911112540421,24.1552942323251,24.3669027409157,24.6674204336553,24.9531524386226,25.2308196620342,25.5244083021222,25.8925895671367,26.2401792002179,26.5863437237765,26.8432596111735,27.2944725984295,27.7741676181582,28.4021117491627,29.3719407718294,34.6347105349125
"rat575",575,6773,"CI","CI",NA,NA,0.4521,1,39.8162282762252,81.6820548752347,1,0.879863688140912,43.9531563012451,44.1244893948026,44.1244893948027,44.3323659008066,44.3323659008066,44.7772475985841,45.0963410643113,45.291804704112,45.2918047041121,45.2918047041122,45.2922966854261,45.2922966854261,45.4956525316963,45.5301669317413,45.675326807727,45.6873024021112,45.7506383380503,46.2124550313769,46.2124550313771,46.3909394157746,46.3909394157747,46.3921632223507,46.3921632223508,46.4055059078685,46.4291608292001,46.4975728671036,46.4975728671038,46.5653456472788,46.8021932944522,46.8760133873349,46.9172783937604,47.0152268563689,47.0840960443689,47.2659279001337,47.3091959303991,47.5603053670397,47.6686948310055,47.8123104976664,48.1887008066508,48.7644690902859,50.5525439797747
"rat575",575,6773,"CI","CI",0,0,0.4521,1,39.8162282762252,81.6820548752347,1,0.879863688140912,43.9531563012451,44.1244893948026,44.1244893948027,44.3323659008066,44.3323659008066,44.7772475985841,45.0963410643113,45.291804704112,45.2918047041121,45.2918047041122,45.2922966854261,45.2922966854261,45.4956525316963,45.5301669317413,45.675326807727,45.6873024021112,45.7506383380503,46.2124550313769,46.2124550313771,46.3909394157746,46.3909394157747,46.3921632223507,46.3921632223508,46.4055059078685,46.4291608292001,46.4975728671036,46.4975728671038,46.5653456472788,46.8021932944522,46.8760133873349,46.9172783937604,47.0152268563689,47.0840960443689,47.2659279001337,47.3091959303991,47.5603053670397,47.6686948310055,47.8123104976664,48.1887008066508,48.7644690902859,50.5525439797747
"rat575",575,6773,"CI","tp_a_CI",0.982,1,0.451812000000011,0.999362972793654,39.7908642555592,53.7557245695474,0.676145384784108,0.594915771975601,41.0147118298777,41.0408217450696,41.1594097041267,41.17936094308,41.2063537957812,41.2063537957815,41.2746289607337,41.5415275392037,41.6182729127934,41.6819845491125,41.6979325708098,41.7297409238078,41.8393030285784,41.8393030285787,41.8671898125927,41.9040116710827,42.0772107053659,42.1068810081089,42.1415222773625,42.1810772416079,42.2025642080865,42.2221564786703,42.2642726628315,42.2810113736234,42.3349087994347,42.5820920478701,42.6839052716057,42.7771236286712,42.7771236286713,42.8795851174354,42.9073734290978,42.9644337030843,43.040649240188,43.0957652100287,43.1442368196673,43.1920108969269,43.2292303279584,43.547668561839,43.7336254557651,43.9033510704259,44.6283514047535
"rat575",575,6773,"CI","tpn_a_CI",0.67,0.95,0.479679999999981,1.06100420261,42.2451855331541,106.776357385401,1.33498997837437,1.17460920600363,35.4646816432528,39.9029006749464,40.4541184438657,40.7486221146461,40.9832758327926,41.2381833375126,41.4916429030418,41.6926648580014,41.8396581960164,41.9988945006666,42.2074061222753,42.2919892793257,42.4016566922953,42.5539735440908,42.6961562827246,42.8099668888922,42.8884368744597,43.0135101907078,43.1102467341194,43.2293818187322,43.3105018784351,43.375493356292,43.4396696140314,43.4922439153436,43.6236710403908,43.7499831129644,43.8217259155089,43.9742696628287,44.1265151398996,44.218259630025,44.3275957345308,44.4289911352003,44.5390305848149,44.6421949908949,44.7463904972392,44.864698770619,45.033697847888,45.1667281823889,45.4227325589302,45.8899749086927,46.523741471667
"rat575",575,6773,"CI","tp_c_CI",0,0.632,0.453260000000009,1.00256580402568,39.9183889150237,29.7552312519247,0.365319167979918,0.32143107048738,45.1058116022536,45.1058116022536,45.1298294267165,45.3245261315141,45.3245261315141,45.3579772653891,45.3615378655583,45.3694625732276,45.3816311821719,45.4185744572473,45.4415190157152,45.4415190157153,45.4703709231068,45.4955483303169,45.4968669448957,45.5220401813826,45.6004664773377,45.6004664773379,45.6018839483795,45.6662877089805,45.7003465622704,45.7015294310683,45.7386885353672,45.8111575103995,45.8513404951897,45.8689888476601,45.8850632519529,45.9106923008421,45.9746683106504,46.0114012318894,46.0217202405344,46.0578432936484,46.1320369523321,46.2157457550618,46.2605975195357,46.2860809449523,46.4367058833988,46.4887603323898,46.6314043218446,46.8003457202283,47.5431373254487
"rat575",575,6773,"CI","tpn_c_CI",0.038,0.394,0.481591999999993,1.06523335545232,42.4135744481388,101.848736655327,1.24295676737404,1.09363252554143,41.4571092141258,43.7704733154594,44.1497639058375,44.3917266720174,44.6122181556739,44.8548732929541,45.0185352245007,45.2119928636368,45.3392394056146,45.4755544551558,45.6251128403455,45.7151505979418,45.8826412662886,45.985957971436,46.0921578696072,46.1749743514045,46.2846792946887,46.4218018457752,46.5203879486156,46.6212244780512,46.7230260213363,46.8209270218404,46.9145885449848,47.0234572538906,47.0683303732063,47.1915136494133,47.3188920940636,47.407895030783,47.5666150834892,47.6250944417126,47.6925341143806,47.8258585733147,47.9334575462981,48.0723563134372,48.1834561296533,48.3710257142464,48.5984367811901,48.7515225250462,49.0557182662142,49.4404794959692,50.8111556851251
"rat575",575,6773,"CI","tp_s_CI",1,1,0.453376000000024,1.00282238442828,39.9286049789048,85.7784317547653,1.09505447934385,0.963498672910704,37.1477900872334,37.1477900872334,37.1536140574078,37.3159458973774,37.9906592514758,38.0624831041552,39.1390515971736,39.1390515971737,39.4453021244116,39.4453021244117,39.4786516326019,39.507470613716,39.6348907888897,39.8756006088097,40.2335304230546,40.4858067071863,40.5110861460606,40.5110861460607,40.5454361077683,40.5551620245745,40.5551620245748,40.5630321834924,40.5700305267587,40.6128144166262,40.7011097670152,40.7047061744207,40.8910775382323,40.8910775382324,40.9098164425351,40.913183375689,41.1283377957427,41.162518541272,41.181277898433,41.2422682514623,41.318460976908,41.3663663688561,41.4488033083321,41.502597153943,41.6066973123336,41.6852262265495,43.8064330595294
"rat575",575,6773,"CI","tpn_s_CI",1,1,0.480556000000006,1.06294182702943,42.3223344293517,102.646340259657,1.34674252853783,1.18494984813551,31.1865560603973,33.0485136264111,33.9162828041328,34.2495201425228,34.4800196396132,34.7086469943333,34.9456048464667,35.0392499946081,35.1549960347996,35.2779671840959,35.4772178529702,35.5514739773858,35.6749165001588,35.8069360534051,35.8863300582358,35.9629732560128,36.0562293382426,36.1617108563392,36.2601655385324,36.3438971327083,36.4244358573174,36.5358076886166,36.6530647964148,36.7537439358298,36.8441546423896,36.9790796576339,37.0701229327911,37.1394302177058,37.2563265995714,37.3816883522455,37.4700892015449,37.5927812611374,37.7137817726444,37.8492361086291,38.0284327624139,38.1305747681663,38.2432230210759,38.4334030327876,38.7522372264915,39.1267961409545,40.3730010667124
"rat575",575,6773,"CI","tp_w_CI",0,0.012,0.447075999999978,0.988887414288825,39.3737670268099,70.9360225669293,0.851302144508534,0.749029844589546,47.0787801216696,47.0787801216697,47.1714345503283,47.2041336243903,47.6207135996976,47.6207135996977,47.6357146614085,47.7516890449478,48.0050135568818,48.5385801497326,48.5618237842003,48.7330714711709,48.733071471171,48.7585740357388,48.7585740357391,49.0036029246065,49.008786680482,49.0354078541175,49.2124905135853,49.2190202888839,49.2630195602278,49.3070188315717,49.4124740530991,49.4712594785825,49.4712594785827,49.6845510188846,49.6953355650951,49.8269553221001,49.8269553221002,49.8944769589727,50.0219841155139,50.0250424905265,50.1644479276293,50.1960534793879,50.2049135426982,50.2381651544043,50.3054183523344,50.4352498644466,50.6011086957873,50.6798538401507,51.3750369808482
"rat575",575,6773,"CI","tpn_w_CI",0.05,0.418,0.472483999999985,1.04508737005084,41.6114372945441,99.1550814845164,1.21096847732446,1.06548719068109,40.5760134265339,43.272462057614,44.0455911940958,44.3761937812791,44.5961849814302,44.8299413112021,45.0381708579779,45.3218872036049,45.4837985097404,45.6124098727276,45.718579423704,45.8625301184759,45.9642339155457,46.0472564296211,46.179612037495,46.296630947964,46.3597655743765,46.4623214120199,46.5252011015758,46.5772709401972,46.6686575809955,46.7118629366478,46.8167849708504,46.923152742356,46.9753254717195,47.0246360892704,47.1081829128269,47.2409855513228,47.2846841617308,47.3662220588508,47.4517262206079,47.5426518150085,47.6640209861635,47.8095596298964,47.9741996067204,48.0885235308226,48.3254983401714,48.5331325390055,48.8064817654964,49.2780470175554,50.5863095168549
"rat575",575,6773,"FI","FI",NA,NA,0.770484000000032,1,67.8561531236018,58.7717619262512,1,0.675866009351965,34.3856871964264,34.9533428657596,35.1044255876318,35.7412818906836,35.9790681830472,36.0527432816665,36.1244011750977,36.1993361740054,36.3118470683407,36.3431631680451,36.3896075463999,36.452563715549,36.528212663988,36.5515673170331,36.6209800352,36.7158999519397,36.7494015817115,36.8568528080829,36.8817468354662,36.9414301781734,37.0153097420214,37.0619730136524,37.1414975493245,37.166294219037,37.1907555478968,37.2374616722855,37.2728581521128,37.3192380535508,37.3774374568527,37.4338895076082,37.4903120162356,37.5638896380923,37.5973077985888,37.668114952741,37.7367929923517,37.8849447442091,38.0019766979381,38.1689512368981,38.2894043872896,38.5120903351904,39.2802687485108
"rat575",575,6773,"FI","FI",0,0,0.770484000000032,1,67.8561531236018,58.7717619262512,1,0.675866009351965,34.3856871964264,34.9533428657596,35.1044255876318,35.7412818906836,35.9790681830472,36.0527432816665,36.1244011750977,36.1993361740054,36.3118470683407,36.3431631680451,36.3896075463999,36.452563715549,36.528212663988,36.5515673170331,36.6209800352,36.7158999519397,36.7494015817115,36.8568528080829,36.8817468354662,36.9414301781734,37.0153097420214,37.0619730136524,37.1414975493245,37.166294219037,37.1907555478968,37.2374616722855,37.2728581521128,37.3192380535508,37.3774374568527,37.4338895076082,37.4903120162356,37.5638896380923,37.5973077985888,37.668114952741,37.7367929923517,37.8849447442091,38.0019766979381,38.1689512368981,38.2894043872896,38.5120903351904,39.2802687485108
"rat575",575,6773,"FI","tp_a_FI",0.014,0.694,0.768259999999963,0.997113502681342,67.660286519556,58.1225485718457,0.992908520372473,0.671073119315707,34.0170980292624,34.8391264869863,35.0436872227187,35.1037075396068,35.3721380597778,35.4053729356956,35.509124405924,35.5930929967637,35.6033794739313,35.6682441482336,35.7219575306909,35.8816573457401,35.9631259526376,36.0165621839969,36.0498989618252,36.0963049257875,36.1186014417539,36.1716754168614,36.2835149840484,36.3312025118674,36.3550894104333,36.4741738553725,36.5479222340194,36.6035129680388,36.6311997366475,36.6551042044461,36.7161854464298,36.7747900525473,36.8360741425609,36.9242344398955,36.9626954247155,37.0653114914496,37.1851713999775,37.2723049173171,37.3440772894807,37.4333965192784,37.520781251763,37.6177126810325,37.7645305777249,37.9671995317889,38.7837324545653
"rat575",575,6773,"FI","tpn_a_FI",0.004,0.32,0.819396000000043,1.06348217484076,72.1638093002157,65.4805118062475,1.10950309964429,0.749875432320218,32.2939550587904,35.4480734178488,35.9442445674664,36.2111269661251,36.4206142380866,36.5268234391758,36.5900359262347,36.6626970541184,36.7035148024596,36.8200406970757,36.9030123962917,36.9706655652294,37.0420895695061,37.1013592348689,37.1624686887608,37.220615828356,37.2915979459826,37.3575754758525,37.4121474337179,37.4612219249624,37.5328583423191,37.5747514042397,37.609722372023,37.6541134667224,37.721372495954,37.7705930602072,37.8239396376069,37.9038698810431,38.0433376763127,38.1094905563088,38.1680291777882,38.2758218127519,38.3427065702308,38.4528536359491,38.5295166481124,38.6194069879692,38.7830984223081,38.8728435687951,39.0188593442603,39.2149070245963,39.9195459291488
"rat575",575,6773,"FI","tp_c_FI",0,0.506,0.810375999999978,1.05177524776627,71.369422264042,52.8084682996432,0.898037418141986,0.606952966048366,34.5015195755063,35.5356025222085,35.9603755135998,35.9628158302146,35.9840085940585,36.1531147810363,36.2203961988787,36.2839135137012,36.3566137076913,36.5073345980023,36.5189722613853,36.5966684771289,36.7363071227664,36.7575308333333,36.7911738203377,36.8118880735513,36.860687132895,36.911845088154,36.9542155101563,36.9708332279478,37.0125795991942,37.0440387049427,37.065034645604,37.1156940509647,37.1760313917919,37.2146908027225,37.2884258116421,37.3239837759899,37.4009106412292,37.4198707434341,37.4638019094696,37.4887189799275,37.592517098196,37.7142591587371,37.7628448516272,37.8151665327271,37.9440046008955,38.0900703569642,38.3109679095593,38.6168762725499,39.3920604833237
"rat575",575,6773,"FI","tpn_c_FI",0,0.03,0.879168000000017,1.14105938604822,77.4279004228114,72.666595559197,1.21504201235333,0.821205596084223,35.7521762039582,37.1702297375878,37.5443712966241,37.7380108824802,37.9397515720412,38.0401108274618,38.1490144562681,38.2666451139238,38.412410924762,38.5115336533393,38.6805386791638,38.774392526213,38.8396552945396,38.9274452855899,39.0037919072028,39.0683686549533,39.1171903683086,39.1972044302273,39.2587742485229,39.3175399676175,39.377504949863,39.4394963156093,39.5165596960583,39.5776907731997,39.6497436569571,39.7303907471673,39.8344838821127,39.9112162486043,39.9964502994793,40.070031095551,40.1267430231711,40.1883176550666,40.2642531729662,40.3471056548214,40.4615284811045,40.5207812106465,40.6820435377996,40.8191264122753,40.9697605279428,41.2535267924542,42.2133887001547
"rat575",575,6773,"FI","tp_s_FI",0.392,0.958,0.759671999999974,0.985967262136453,66.9039455143895,60.3527062512165,1.04487094605994,0.706192756601341,32.2677249696363,32.551902151839,33.0074058564936,33.2147844518094,33.4100942750737,33.4837733031161,33.7054596855349,33.7962592239254,33.8607553698534,33.9179811608769,34.0024760903667,34.0514691195985,34.2198556292779,34.2898505798681,34.3472070321418,34.363573721377,34.390399352959,34.4256138024757,34.577436555326,34.6189269898222,34.6608142495265,34.7217600719634,34.7768943488891,34.8075383471288,34.8561933246093,34.9023238933487,34.9455492495929,35.011516675158,35.05707437537,35.1387713458397,35.1688684603893,35.2179413994969,35.2641660444329,35.3548711111297,35.4141273187473,35.4856337374626,35.5741121191556,35.7449160196514,35.972710403555,36.2081350540001,37.3556227438345
"rat575",575,6773,"FI","tpn_s_FI",0.008,0.552,0.785284000000032,1.01920870517752,69.1595819634339,60.1370564189099,1.02459054734436,0.692485924453378,33.8375759128498,35.0052948969033,35.3167850948131,35.4319089618579,35.5804761281755,35.6927946775181,35.8195286446368,35.9070778088787,35.993739405195,36.0862654997576,36.1479002112556,36.2259875504477,36.302569310889,36.3350267152457,36.4109341666701,36.4882331482015,36.5341733440764,36.5985910734601,36.6629099127055,36.7117012953581,36.7968698938484,36.854928743725,36.8999569299159,36.9592415764227,37.0237294942827,37.0823901930438,37.1490493210469,37.2037363814019,37.2825318692003,37.3484977789457,37.3897101231208,37.4609583419755,37.5159747233853,37.6148402664137,37.7081179568079,37.7794803570937,37.8750848322184,37.9551159442415,38.1333685494959,38.3656913160238,39.0342501343632
"rat575",575,6773,"FI","tp_w_FI",0.012,0.572,0.7391,0.959267161939728,65.0921794270251,72.0111876056307,1.2284813410021,0.83028878150644,34.3597856357731,34.6503512156156,34.785058296595,35.0463690762993,35.2667811860442,35.3083414444993,35.3083414444994,35.4253275366448,35.5248373605135,35.626659038174,35.694051200143,35.8421835092436,35.8806903481699,35.9748837245223,36.0353011991872,36.1827742996453,36.2270651336873,36.3825146552204,36.5172723092368,36.6059131352782,36.6918432742174,36.7452127822009,36.8016088177907,36.8961396442994,36.9677344954953,37.0859702499975,37.1270539502088,37.1476073120772,37.1908500114576,37.2633054127615,37.4193114333552,37.4442663742902,37.5184475319483,37.5847986628434,37.6653834204945,37.7947299910058,37.9219032513199,38.0383650097018,38.2100031436906,38.5181983502291,39.6987746772947
"rat575",575,6773,"FI","tpn_w_FI",0.002,0.204,0.891,1.15641596710634,78.469938938546,69.878247490042,1.18011449651252,0.797599275336319,33.1233309405966,35.7737867031211,36.0819136383444,36.3342435270027,36.5407134746527,36.7242954511606,36.8932133361771,37.0573166165445,37.197681493382,37.288493833734,37.3795609668405,37.4665778484841,37.5526027623994,37.6217580418127,37.6766343696067,37.7325158016983,37.7771162848409,37.8557222968204,37.9037249694526,37.9552920226944,38.0066040903436,38.086413610166,38.1402160070364,38.186273832727,38.2513825688676,38.3375799295267,38.4196375330164,38.5006394247395,38.5518675708744,38.6134460006375,38.6780446447119,38.7251268667724,38.7829447550918,38.8861745483817,39.0261968267589,39.081019466815,39.1981273356431,39.4227991799411,39.5854601069379,39.7534093062098,40.2999798302799
"rat575",575,6773,"NI","NI",NA,NA,1.0288,1,90.6059182715781,28.5644847235194,1,0.278416636918073,61.0475815319479,61.0475815319479,61.047581531948,61.0702299546828,61.0702299546829,61.0877042648258,61.141331134697,61.1507946999684,61.2209036075641,61.2369886926491,61.2842423190669,61.284242319067,61.284242319067,61.3145087077953,61.3145087077954,61.3145087077955,61.3771877827708,61.3805476830376,61.3805476830377,61.4288553490363,61.4376484088045,61.4376484088046,61.4493883244682,61.4707675972304,61.4710240303369,61.5418221496876,61.808132624375,61.8254792495607,61.8368677715858,61.8368677715859,61.8561130898381,61.8940635405765,61.9279947379599,62.0204146058518,62.0204146058519,62.0338758300158,62.2067919990603,62.2506114115516,62.2631558559749,62.2834151739562,64.0728020842308
"rat575",575,6773,"NI","NI",0,0,1.0288,1,90.6059182715781,28.5644847235194,1,0.278416636918073,61.0475815319479,61.0475815319479,61.047581531948,61.0702299546828,61.0702299546829,61.0877042648258,61.141331134697,61.1507946999684,61.2209036075641,61.2369886926491,61.2842423190669,61.284242319067,61.284242319067,61.3145087077953,61.3145087077954,61.3145087077955,61.3771877827708,61.3805476830376,61.3805476830377,61.4288553490363,61.4376484088045,61.4376484088046,61.4493883244682,61.4707675972304,61.4710240303369,61.5418221496876,61.808132624375,61.8254792495607,61.8368677715858,61.8368677715859,61.8561130898381,61.8940635405765,61.9279947379599,62.0204146058518,62.0204146058519,62.0338758300158,62.2067919990603,62.2506114115516,62.2631558559749,62.2834151739562,64.0728020842308
"rat575",575,6773,"NI","tp_a_NI",1,1,0.760891999999993,0.73959175738724,67.0113903241611,39.0556343371509,1.49494639946106,0.416217948910729,46.822277334023,47.0151735787647,47.0482964941658,47.077121467227,47.1896456663089,47.2092297603275,47.2246742355775,47.2562830895348,47.2728402858481,47.3267915241917,47.3406401459747,47.3537433753522,47.3726249113463,47.3814028935723,47.3931644489188,47.4100564728958,47.4223304520268,47.4438624846508,47.4664259411638,47.5417271572945,47.6843535745384,47.7329209651895,47.7771928173965,47.8103157327976,47.8476608749115,47.8691169797525,47.9046952913766,47.9797740576927,48.0334413739108,48.0662680543778,48.0862192903156,48.112326965771,48.1988387428686,48.2807046741905,48.3448757159814,48.4485917288691,48.6024819328808,48.7669143276899,48.8591408526671,49.2058504080515,49.51602569129
"rat575",575,6773,"NI","tpn_a_NI",1,1,0.8041,0.781590202177294,70.8166979803421,94.8319972342631,3.57984161844402,0.996687464106536,45.9983255519977,47.1788688196888,47.4690471281611,47.6578352058423,47.9830186409863,48.1680787286978,48.3112627068557,48.5445224232787,48.6406761644659,48.7337027458846,48.8317629978043,48.9448585218275,49.0277123034117,49.1632736217298,49.2796750387698,49.368001157604,49.4604542449934,49.552230776765,49.6411833048509,49.7399398771526,49.8469576829217,49.9584361570574,50.0518594984816,50.1485414811492,50.2417129607006,50.326324411389,50.4105055682254,50.5251623443696,50.683653966278,50.7716779580554,50.8760648563312,50.9858755248223,51.0765940026588,51.2282659616981,51.3410628033707,51.4399185423475,51.6214289508076,51.8891193484672,52.0448909454787,52.4004075086485,53.2012414954772
